rating,text,word_count,food,service,place,cost,count
5 sao,"biết đến quán qua chương trình đổi thưởng gờ ráp của bà nhà. quán có 3 không gian. tầng trệt phù hợp với các bạn thích không khí quán xá đông đúc nhậu các kiểu. tầng trên là phòng kín có điều hoà, có phòng riêng cho nhóm và trên cùng là tầng thượng. các bạn có nhu cầu đến quán thưởng thức món ăn thì nên ở tầng phòng kín vì có máy lạnh và không có khói thuốc, không gian tầng này rất yên tĩnh và sạch sẽ có cả view ra đại lộ võ văn kiệt. về menu phải thật sự bất ngờ. đa dạng và toàn món mới lạ. chất lượng món ở mức chỉnh chu và phù hợp hơn khi dùng với bia hoặc rượu. rất bắt vị và đậm đà. sườn dẻ nướng rất ngon và mềm. gỏi xoài cá cơm cũng lạ miệng và ngon. giá cả thì tất nhiên hơi cao một chút xíu vì là nhà hàng và mặt tiền khá đẹp. nhưng chất lượng mới là cái quan tâm. có điều quan trọng là đồ ăn kèm mình xin thêm dưa chua thì là có tính phí nhé không được free đâu nhé. nhân viên phục vụ rất nhiệt tình và chu đáo. món ăn lên cũng khá nhanh các bạn phải gửi xe ở toà nhà kế bên đó mấy căn và quán không hoàn chi phí gửi xe đâu nhé ! xe máy tốn 9 vnd quán nên xem lại khoản này là hoàn hảo",257,2,2,2,1,36
4 sao,"đồ ăn vừa miệng, không gian rộng rãi, lịch sự, nhân viên thân thiện. giá hơi cao, đôi lúc khách đông, nhân viên phục vụ không kịp",27,2,2,2,1,36
2 sao,"đồ ăn cũng được, nvien hướng nội hả, hỏi cứ im hoặc trả lời cho có",16,3,1,0,0,36
4 sao,"nhà hàng việt phố nhà hàng nằm ngay ngã tư đường lớn, mặt tiền dài nên người đi đường dễ nhận ra quán. nhà hàng có hai không gian phục vụ, không gian mở bên ngoài cho khách vãng lai, và không gian phòng lạnh phục vụ cho khách đoàn, công tình yêu, khách vip. không gian quán sạch sẽ, trang trí style nội thất hơi cũ nhưng vẫn ổn. các món ăn nấu ngon, trang trí bắt mắt. nhân viên, lễ tân nhiệt tình, phục vụ chỉnh chu. bãi xe máy có nhân viên trực, để xe trên vỉa hè của quán. - trường hợp của mình có đi dự tiệc sinh nhật của bà chị họ, đãi tiệc trong phòng vip. mình đi xe máy tới gởi ở bãi xe nhà hàng, tới khi mình ra về nhân viên có thu tiền gởi xe của mình. tuy không đáng là bao nhiêu, nhưng cảm thấy mất vui. hi vọng bạn quản lí của quán xem lại.",168,2,2,2,1,36
3 sao,đồ ăn cũng tạm nhưng thái độ phục vụ không tốt lắm. nhân viên kêu ý ới hoài mới có,20,3,1,0,0,36
1 sao,"phục vụ quá chậm, nhân viên hời hợt, đồ ăn tạm",11,3,1,0,0,36
4 sao,"quán có chỗ ngồi trên sân thượng, view nhìn xuống đường vvk, sông bến nghé về đêm rất chill chill nhưng phải đặt chỗ trước, vì hay hết chỗ. thức ăn ngon, không khí náo nhiệt. các bạn nhân viên phục vụ nhiệt tình vui vẻ, hôm đó có mưa bất chợt, các ấy nhanh chóng kéo bạt mái che cho khách giá cả hơi cao tí, nhưng vị trí mặt bằng q1, gần phố tây như vậy thì chấp nhận được.",82,2,2,2,1,36
4 sao,"quán nằm trên tằng thượng của siêu thị văn lang, đầu đường ngã 5 chuồng chó . các món rất ngon, nhưng mỗi món làm khá ít, và giá mỗi món cũng tương đối cao, thuộc phân phúc cận cao cấp . chất lượng món ăn, không gian quán, vấn đề phục vụ phù hợp với giá tiền. cảm thấy ổn và hài lòng.",64,2,2,2,1,36
5 sao,"ba gác nằm ngay góc ngã tư của nguyễn oanh giao với quang trung gò vấp. view rooftop sân thượng bao chill cảnh từ trên cao nhìn xuống cầu vượt nguyễn oanh bao lung linh. về không gian quán: có không gian ngồi ngoài trời mát, thoáng đãng,cùng với thiết kế hiện đại và những cột đèn cao. nhìn mê ly cực, xứng đáng là nơi tụ tập cùng bạn bè xả tress sau giờ làm việc căng thẳng. về món ăn: nhóm mình order khoai tây chiên, combo đồ nướng, bò beefsteak, cá và gà ăn cũng khá bắt miệng. thịt bò beefsteak ở đây thịt mềm, vừa chín tới. recommend mọi người nên thử. nước uống: do đi xả stress nên chúng mình gọi tháp bia. team mình đi 7 người gọi 4 tháp. bia ở đây là bia tươi nên uống rất ngon, không đắng, tuy nhiên nồng độ cồn khá cao nhé. tổng bill team mình ăn uống no say và nhậu tới bến thì cỡ 5tr9 tổng cộng. giá thành hơi cao tí 1 tháp bia cỡ 500 vnd nên bù lại được phục vụ khá chu đáo, chất lượng. nhân viên phục vụ khách hàng cực kỳ chu đáo nhé.",206,2,2,2,1,36
5 sao,"không gian chill đẹp, thoáng mát. nhân viên nhiệt tình và vui vẻ. đồ ăn giá hơi cao nhưng chất lượng ổn định và khá ngon.",26,2,2,2,1,36
5 sao,"quán nhìn bắt mắt, không gian quán mát mẻ và khá náo nhiệt, nhân viên phục vụ tận tình, món ăn ngon, bắt mắt nhưng giá hơi cao và đồ ăn khá ít. chỗ gửi xe rộng rãi. nói chung ổn nên đii 45",44,2,2,2,1,36
5 sao,"đồ ăn ngon, bày trí đẹp, quán sạch sẽ, nhân viên phục vụ chu đáo, giá trung bình cao.",19,2,2,2,1,36
1 sao,"cảm nhận chân thật: thật sự quá tệ. mình có dịp ghé ba gác quang trung để trải nghiệm nhưng thật sự phải nói là tệ vì những lí do sau : - mình tới tầm 9h nhân viên không set up bàn mà cho đợi tới tận 10p mặc dù còn rất nhiều bàn trống - mới 9h hỏi bia tiger bạc thì báo hết, hỏi ken cũng báo hết, mình không biết đây có thật sự là quán không nữa mặc dù mơid 9h - mình có kêu 1 món đậu hủ mỡ hành, 1 tiếng sau tức 10h thì mình có hỏi lại thì bạn nhân viên báo là món đó hết rồi !? nếu mình không hỏi lại chắc sẽ im luôn và tính tiền vào bill hay sao !? - mặc dù mình đã kiểm tra qua website 2h đóng cửa và hỏi với tổng đài trước để biết khi nào đóng bếp bạn tổng đài nói mình 12h đêm và có thể trễ hơn nếu khách đông nhưng tầm 10h30 là nhân viên nữ áo đen kêu mình rằng là bếp sẽ đóng cửa tầm 5p nữa !? và quán sẽ đóng cửa vào 12h đêm !? vậy ai là người nói dối khách hàng !? - thái độ 1 bạn nhân viên áo cam thân hình hơi to con hình như có đeo bông tai bên trái thật sự tệ, bạn mình có hỏi xin chén tương ớt thì bạn đó quay qua và nói hết rồi xong rồi quay mặt bỏ đi không nói gì thêm mặc cho tụi mình ngơ ngác thật sự quán để hết cả bia để hết cả đồ ăn và cả tương ớt cũng không có sao !? - điều tốt mình thấy duy nhất là món ăn ổn, ổn, thời gian lên món không nhanh nhưng ổn. nhưng thật sự do nhân viên thái độ tào lao quá nên cũng không thể nào cảm thấy ngon được tóm lại: không bao giờ quay lại. thân ái và tạm biệt!",343,3,1,0,0,36
3 sao,"thức ăn tạm được, phục vụ chưa tốt",8,3,1,0,0,36
5 sao,"giờ mới rảnh đánh giá, nhóm mình đi năm 2023, đồ ăn ở đây khá ngon, hợp khẩu vị nhưng hơi ít nếu đi đông phải đặt nhiều phần, dịch vụ tốt, nhân viên vui vẻ, dễ thương, khung cảnh khá chill chứ không quá ồn ào như các quán khác. nhưng giá cả thì khá là cao, lâu lâu họp mặt bạn bè hoặc sinh nhật thì được. gửi xe dưới tầng hầm của toà nhà xong đi thang máy lên tầng thượng.",84,2,2,2,1,36
5 sao,"haidilao huoguo là một trải nghiệm lẩu tuyệt vời mà tôi rất ấn tượng. nhà hàng có không gian rộng rãi, sang trọng và được trang trí rất đẹp mắt. điều khiến tôi thích nhất ở đây là dịch vụ rất chuyên nghiệp và chu đáo, nhân viên luôn nhiệt tình hỗ trợ khách hàng từ việc chọn món đến phục vụ tận bàn. lẩu ở haidilao rất đa dạng với nhiều loại nước dùng và nguyên liệu tươi ngon, từ thịt bò, hải sản đến các loại rau củ. nước dùng cay đặc trưng của tứ xuyên làm tôi cảm thấy rất ấn tượng vì đậm đà và hợp khẩu vị. ngoài ra, quầy gia vị tự chọn cũng là điểm nhấn thú vị, cho phép khách hàng tự sáng tạo nước chấm theo sở thích. đặc biệt, tôi rất thích các dịch vụ đi kèm như làm móng miễn phí, các món ăn nhẹ trong lúc chờ đợi và màn biểu diễn múa mì truyền thống đầy ấn tượng. giá cả có cao hơn so với những quán lẩu khác, nhưng hoàn toàn xứng đáng với chất lượng và dịch vụ mà haidilao mang lại.",197,2,2,2,1,36
1 sao,"dịch vụ quá tệ. gọi món từ 7h.9h chưa có. tính tiền.40 phút chưa xong. đồ ăn cũng bình thường, chẳng có gì đặc biệt",25,3,1,0,0,36
5 sao,"có nhiều món rất đa dạng. bún mắm cũng ngon lắm mọi người. nhưng tôi vẫn ưng món tủ là sườn opla, 42 vnd. quán sạch sẽ, có trà đá sẵn. có chỗ giữ xe. anh chị chủ cũng thân thiện lắm. mặt tiền đường nguyễn thái sơn cũng dễ tìm, có chỗ giữ xe. bún mắn, sườn opla, cá trê chiên, đậu hủ nhồi thịt đều ngon. đặc biệt cần lưu ý là các món đồ ăn gọi thêm giá khá cao nên mọi người hỏi giá trước nhé.",90,2,2,2,1,36
1 sao,"phục vụ quá chậm, đồ ăn bthuong. góp ý quản lý không ghi nhận mà còn khó chịu. món nhanh nhất là bánh tráng nướng. không quay lại được rồi.",30,3,1,0,0,36
5 sao,"mặt tiền đường rộng, quán cũng 2-3 khu rộng quá trời luôn. nhân viên đi vào từ bảo vệ tới nhân viên bên trong đều nhiệt tình, dễ thương. mấy bạn nhân viên nhiệt tình, chào hỏi lịch sự, hỗ trợ cũng ổn. giá cao nhé giao động rẻ nhất từ 170, cao tới 300 vnd không tính tôm cua tính giá theo kg nhưng mà đồ ăn ngon, mình đi nhóm ăn tận 7-8 món món nào cũng ngon",80,2,2,2,1,36
1 sao,nhân viên thanh thảo thái độ đồ ăn thì bình thường,11,3,1,0,0,36
2 sao,"gọi đồ ăn đợi gần 20 phút chưa mang ra, khách khác vào sau mà được mang đồ ăn ra trước mình, đến lúc mình hỏi sao chưa mang đồ ăn ra thì thái độ bạn nhân viên kêu là đợi chút nhưng nét mặt rất khó coi mang ra cái bếp thì hết ga, đồ ăn thì cũng bình thường không có gì đặc sắc",66,3,1,0,0,36
4 sao,"phở ngon, giá khá cao nhưng đi đôi với chất lượng có khu bếp mở, đầu bếp. không gian quán sáng, sạch sẽ. nhân viên tạm ổn đangs để thử",30,2,2,2,1,36
2 sao,"đồ ăn ổn nhưng dịch vụ không tốt, chỉ chăm chút cho những khách uống bia còn lại không qtam. thanh toán tiền cũng không 1 lời cảm ơn. những người đi theo cặp đôi như mình sẽ không ghé lại lần 2!",43,3,1,0,0,36
5 sao,"mình đi với gia đình. không đặt bàn trước nhưng vào nhà hàng rất đông mà vẫn còn bàn trống. được các bạn nhân viên hướng dẫn qua khu cung đình, ngồi ở trong mái ngói, có ít quạt nên hơi nóng một chút. không gian quán rộng rãi. phòng hầm rượu phụ thu 25 trên tổng bill, phòng vip thì mình không rõ. có chỗ đậu xe rộng rãi. các chú bảo vệ dễ thương, nhiệt tình. menu món đa dạng. rất vừa miệng, phù hợp với khẩu vị. giá thành tại nhà hàng cao hơn so với mặt bằng chung, nhưng giá cả đi đôi với chất lượng và dịch vụ. các bạn nhân viên phục vụ nhiệt tình. lên món nhanh, không phải chờ lâu. có khu vui chơi dành cho trẻ em. toilet sạch sẽ. nhà mình đi ngay dịp kỷ niệm 150 năm của heineken nên vui quá trời. bàn nào có uống heineken thì được tặng 1 chai heineken to đùng, 2 lon nhỏ phiên bản giới hạn, 1 cái mắt kính led với 2 cây lightstick xốp để quẩy luôn. hát hò quậy đủ kiểu. được bốc thăm trúng thưởng, còn nhà mình thì trúng gió",203,2,2,2,1,36
4 sao,"không gian quán rất rộng, có nhiều phòng riêng phù hợp với các buổi tiệc gia đình, bạn bè đông người. có chỗ đậu xe hơi và xe máy rộng rãi, nhân viên dễ thương và nhiệt tình. đầu bếp quán chế biến rất vừa miệng, phù hợp với khẩu vị của nhiều người. có khu vui chơi dành cho trẻ em. phí mang rượu vào nhà hàng khá cao.",70,2,2,2,1,36
2 sao,nhân viên nhận bàn cực kỳ chảnh. vì thái độ chảnh đó tôi đã quyết định không làm sinh nhật cho con gái tại đây. có nhiều quán để lựa chọn đồ ăn cũng tạm nhưng thái độ siêu chảnh. cụ thể tôi sợ không có chỗ cho tiệc sinh nhật nên tôi đến lúc 10h và đặt bàn cho 14 người. nhưng nhân viên nói không được chị ra ngoài đi đúng 10h30 mới nhận khách và không giải thích lý do. tôi phải hỏi lại là sao em ý em là không nhận đặt bàn bây giờ luôn hả. nhỏ đó nói không đúng giờ mở cửa thì tới còn bàn thì vô. và mình đã chọn kinh bbq quán đẹp sang và nhiều đồ ăn hơn có lẽ họ không cần khách và tôi cũng không cần.,140,3,1,0,0,36
1 sao,đồ ăn thì ổn nhưng cách ứng xử vệ sinh thức ăn của khách khi mua gói mang về của nhân viên thì rất tệ .tệ,26,3,1,0,0,36
2 sao,"đồ ăn thì không có gì để bàn nhưng nên train nhân viên về thái độ phục vụ ạ. ghé 2 lần, lần nào nhân viên cũng có thái độ không vui vẻ, không chào đón khách hàng, mặt khá căng thẳng và bực dọc khiến mình có cảm giác như đi xin v đó",55,3,1,0,0,36
4 sao,đồ ăn tạm ổn. phục vụ không nhiệt tình lắm,10,3,1,0,0,36
5 sao,"nhân dịp quốc khánh 29, mình cùng 3 người bạn đi ăn hadilao phan văn trị. điều ấn tượng đâu tiên là sảnh chờ rất chu đáo, ghế đẹp, đồ ăn chơi đầy đủ từ snack tới đậu phộng, kem vani , kem dâu , trà chanh, nước xí muội rất ngon, giúp cho thời gian chờ bàn rút ngắn đi rất nhìu nhé. thêm điểm cộng là có làm móng free cho chị em, tuy nhiên sẽ phải chờ hơi lâu, do khách thì đông mà chỉ có 1 bạn nhân viên làm móng. vào món chính thì khá ngon, ngon hơn bên manwah 1 chút, giá nước chấm được tính riêng đã bao gồm tráng miệng kem chè, bánh pudding. nhân viên luôn ân cần bên cạnh sẵn sàn phục vụ các nhu cầu của khách, từ nhúng lẩu, thêm trà sữa, cuộn đồ ăn, chăm trẻ, . các nhân viên và quản lý người đài loan cũng được làm việc xen kẽ tại đây, khá ấn tượng. đặc biệt mình đi gặp được ca múa mừng 29 bằng tiết mucn mua mặt nạ cổ truyền đài loan, vui nhộn vô cùng, nhìn chung hadilao xứng đáng 5 sao, giá không quá cao so với dịch vụ nhận được nhé mọi người., 4 người ăn no nê hết 1tr2.",221,2,2,2,1,36
4 sao,"- quán rất sạch sẽ, không gian cũng thoáng - có cả trên lầu nữa nên thoải mái, nình đến tối t7 nhưng không đông lắm vẫn có chỗ ngồi thoải mái trên lầu - nhân viên nhiệt tình, nhanh nhẹn dễ thương - đồ ăn khá ngon, một phần size s mà đã bự khủng - giá tầm 60 vnd-200 vnd giá tương đối cao nhưng một phần ăn toàn là size to khủng.",75,2,2,2,1,36
1 sao,"nhân viên ồn hơn cái chợ , chữi thề giỡn hớt um xùm đến nỗi khách phải giật mình ngồi nhìn đơ người ra , đồ ăn thì ổn , mình lần đầu ghé cũng như lần cuối",38,3,1,0,0,36
